edad,incumplimiento_pagos,tiene_hipoteca,tiene_prestamo,duracion_ultima_llamada,contacos_con_cliente,dias_desde_ultimo_contacto,contactos_pre_campaña,tasa_variacion_empleo,IPC,respuesta_campaña,fecha_intereaccion,ingresos,hijos_pequeños,hijos_adolescentes,fecha_inicio_cliente,visitas_web_mes,total_hijos,nivel_educativo,estado_civil
45,0,0,0,197,4,999,0,-1.8,93.075,no,2018-12-31,,,,,,,Primaria,Divorciado
28,0,0,0,1333,5,999,0,-1.8,93.075,yes,2019-02-15,,,,,,,Instituto,Soltero
51,0,1,0,104,4,999,0,-1.8,93.075,no,2016-08-05,,,,,,,Primaria,Casado
42,0,1,0,179,2,999,0,-1.8,93.075,no,2016-12-08,,,,,,,Primaria,Casado
37,0,1,0,12,5,999,1,-1.8,93.075,no,2018-09-30,,,,,,,Formación profesional,Soltero
60,0,1,0,579,2,999,1,-1.8,93.075,no,2017-09-17,,,,,,,Primaria,Casado
49,0,0,0,173,4,999,0,-1.8,93.075,no,2016-10-19,,,,,,,Instituto,Casado
32,0,0,0,259,3,999,0,-1.8,93.075,no,2019-05-04,,,,,,,Instituto,Casado
42,0,0,0,20,2,999,0,-1.8,93.075,no,2018-08-30,,,,,,,Primaria,Divorciado
55,0,1,1,204,3,999,0,-1.8,93.075,no,2019-04-26,,,,,,,Grado Universitario,Casado
39,0,0,0,505,3,999,0,-1.8,93.075,no,2018-07-16,,,,,,,Grado Universitario,Casado
39,0,0,0,355,3,999,2,-1.8,93.075,no,2018-04-01,,,,,,,Grado Universitario,Casado
38,0,0,0,250,2,999,0,-1.8,93.075,no,2017-03-04,,,,,,,Instituto,Casado
31,0,0,0,164,6,999,0,-1.8,93.075,no,2017-05-21,,,,,,,Grado Universitario,Soltero
38,0,1,0,39,4,999,0,-1.8,93.075,no,2019-07-29,,,,,,,Primaria,Divorciado
38,0,1,0,22,4,999,0,-1.8,93.075,no,2015-11-22,,,,,,,Primaria,Casado
27,0,1,1,21,4,999,1,-1.8,93.075,no,2015-03-10,,,,,,,Grado Universitario,Soltero
33,0,0,1,34,2,999,0,-1.8,93.075,no,2016-10-06,,,,,,,Primaria,Divorciado
37,0,1,0,106,3,999,0,-1.8,93.075,no,2015-08-15,,,,,,,Instituto,Casado
54,0,1,0,94,3,999,1,-1.8,93.075,no,2016-01-22,,,,,,,Instituto,Casado
32,0,1,1,6,6,999,1,-1.8,93.075,no,2018-02-25,,,,,,,Instituto,Casado
40,0,1,1,8,2,999,0,-1.8,93.075,no,2016-04-03,,,,,,,Grado Universitario,Soltero
34,0,0,0,1156,3,999,0,-1.8,93.075,no,2015-03-18,,,,,,,Formación profesional,Casado
52,0,1,0,43,3,999,0,-1.8,93.075,no,2019-02-16,,,,,,,Formación profesional,Casado
48,0,1,0,25,2,999,0,-1.8,93.075,no,2016-07-12,,,,,,,Instituto,Divorciado
57,0,1,0,659,2,999,0,-1.8,93.075,no,2015-09-17,,,,,,,Primaria,Casado
36,0,1,0,5,3,999,1,-1.8,93.075,no,2016-08-15,,,,,,,Grado Universitario,Casado
39,0,1,0,149,2,999,0,-1.8,93.075,no,2018-07-16,,,,,,,Instituto,Casado
57,0,1,0,627,5,999,0,-1.8,93.075,no,2016-05-01,,,,,,,Primaria,Casado
37,0,0,0,943,3,999,0,-1.8,93.075,yes,2019-03-08,,,,,,,Instituto,Casado
34,0,1,0,305,2,999,0,-1.8,93.075,no,2017-02-25,,,,,,,Grado Universitario,Soltero
54,0,1,1,235,2,999,0,-1.8,93.075,yes,2015-07-23,,,,,,,Grado Universitario,Casado
64,0,1,0,146,4,999,0,-1.8,93.075,yes,2016-08-27,,,,,,,Grado Universitario,Casado
31,0,0,1,333,3,999,0,-1.8,93.075,yes,2019-08-09,,,,,,,Grado Universitario,Soltero
56,0,0,0,110,2,999,0,-1.8,93.075,yes,2016-01-17,,,,,,,Grado Universitario,Casado
75,0,0,0,186,2,999,0,-1.8,93.075,no,2018-05-15,,,,,,,Primaria,Casado
64,0,1,1,159,2,999,0,-1.8,93.075,no,2015-05-23,,,,,,,Grado Universitario,Casado
54,0,1,0,336,1,999,0,-1.8,93.075,no,2017-11-21,,,,,,,Grado Universitario,Casado
78,0,1,0,274,1,999,0,-1.8,93.075,yes,2015-05-01,,,,,,,Primaria,Casado
31,0,0,0,207,17,999,0,-1.8,93.075,yes,2017-05-10,,,,,,,Grado Universitario,Soltero
41,0,0,0,219,1,999,0,-1.8,93.075,no,2016-08-08,,,,,,,Grado Universitario,Casado
47,0,1,0,100,1,999,0,-1.8,93.075,yes,2015-08-02,,,,,,,Formación profesional,Soltero
70,0,1,0,252,1,999,0,-1.8,93.075,no,2017-04-19,,,,,,,Primaria,Casado
54,0,0,0,243,1,999,0,-1.8,93.075,yes,2016-10-11,,,,,,,Grado Universitario,Casado
78,0,1,1,75,1,999,0,-1.8,93.075,no,2018-12-27,,,,,,,Primaria,Casado
66,0,1,0,63,1,999,1,-1.8,93.075,no,2016-08-03,,,,,,,Primaria,Casado
29,0,0,0,95,1,999,0,-1.8,93.075,no,2016-06-05,,,,,,,Grado Universitario,Soltero
65,0,0,0,110,3,999,0,-1.8,93.075,no,2016-08-23,,,,,,,Formación profesional,Casado
47,0,0,0,645,2,999,0,-1.8,93.075,no,2018-12-07,,,,,,,Primaria,Casado
34,0,1,0,121,1,999,0,-1.8,93.075,yes,2017-08-08,,,,,,,Instituto,Divorciado
34,0,1,0,946,3,999,0,-1.8,93.075,no,2017-12-25,,,,,,,Instituto,Divorciado
75,0,0,0,356,2,999,1,-1.8,93.075,yes,2017-11-16,,,,,,,Primaria,Casado
31,0,1,0,847,2,999,0,-1.8,93.075,yes,2018-08-11,,,,,,,Grado Universitario,Soltero
47,0,1,0,242,2,999,0,-1.8,93.075,yes,2019-05-12,,,,,,,Formación profesional,Soltero
78,0,1,0,137,2,999,0,-1.8,93.075,yes,2018-05-10,,,,,,,Primaria,Casado
64,0,0,0,157,4,999,0,-1.8,93.075,yes,2018-04-29,,,,,,,Grado Universitario,Casado
31,0,0,0,126,4,999,0,-1.8,93.075,no,2018-08-24,,,,,,,Grado Universitario,Soltero
61,0,1,0,183,5,999,0,-1.8,93.075,no,2017-04-24,,,,,,,Grado Universitario,Casado
46,0,1,0,94,7,999,0,-1.8,93.075,no,2015-03-28,,,,,,,Grado Universitario,Casado
46,0,1,0,154,8,999,1,-1.8,93.075,no,2019-12-15,,,,,,,Grado Universitario,Casado
23,0,1,0,71,7,999,0,-1.8,93.075,no,2017-02-11,,,,,,,Grado Universitario,Soltero
33,0,1,0,220,1,999,0,-1.8,93.075,no,2019-10-01,,,,,,,Grado Universitario,Soltero
29,0,1,1,186,4,999,0,-1.8,93.075,no,2016-08-13,,,,,,,Instituto,Soltero
23,0,0,0,341,2,999,0,-1.8,93.075,yes,2017-02-27,,,,,,,Grado Universitario,Soltero
30,0,1,0,400,1,999,0,-1.8,93.075,yes,2017-04-26,,,,,,,Grado Universitario,Soltero
23,0,1,0,219,1,999,0,-1.8,93.075,yes,2016-11-28,,,,,,,Grado Universitario,Soltero
52,0,1,0,315,1,999,0,-1.8,93.075,yes,2019-07-08,,,,,,,Primaria,Casado
45,0,1,0,156,1,999,0,-1.8,93.075,no,2018-09-16,,,,,,,Primaria,Soltero
23,0,0,0,314,1,999,1,-1.8,93.075,yes,2019-03-18,,,,,,,Grado Universitario,Soltero
45,0,0,1,101,1,999,0,-1.8,93.075,no,2015-12-06,,,,,,,Grado Universitario,Divorciado
29,0,0,1,319,1,6,1,-1.8,93.075,yes,2015-05-23,,,,,,,Instituto,Soltero
46,0,1,0,164,2,999,0,-1.8,93.075,no,2019-11-09,,,,,,,Grado Universitario,Casado
64,0,1,0,104,1,999,2,-1.8,93.075,yes,2017-10-08,,,,,,,Primaria,Casado
29,0,1,0,145,1,999,0,-1.8,93.075,yes,2018-04-21,,,,,,,Grado Universitario,Soltero
64,0,1,0,102,1,999,0,-1.8,93.075,no,2017-05-12,,,,,,,Grado Universitario,Casado
25,0,1,0,416,1,999,0,-1.8,93.075,yes,2017-08-19,,,,,,,Instituto,Soltero
55,0,0,1,307,1,999,1,-1.8,93.075,yes,2019-08-04,,,,,,,Instituto,Casado
54,0,1,0,138,2,999,0,-1.8,93.075,yes,2019-04-14,,,,,,,Formación profesional,Casado
48,0,1,0,87,9,999,0,-1.8,93.075,no,2017-03-06,,,,,,,Grado Universitario,Casado
50,0,1,0,91,2,999,1,-1.8,93.075,no,2019-11-12,,,,,,,Primaria,Divorciado
61,0,1,0,245,4,999,1,-1.8,93.075,yes,2016-02-11,,,,,,,Primaria,Casado
65,0,0,0,124,2,999,0,-1.8,93.075,yes,2015-11-06,,,,,,,Grado Universitario,Casado
60,0,0,0,107,2,999,0,-1.8,93.075,yes,2015-05-01,,,,,,,Formación profesional,Casado
39,0,0,0,382,2,999,0,-1.8,93.075,no,2017-03-02,,,,,,,Grado Universitario,Casado
52,0,1,0,229,5,999,0,-1.8,93.075,yes,2016-06-21,,,,,,,Primaria,Casado
58,0,1,0,1288,3,999,0,-1.8,93.075,yes,2015-12-14,,,,,,,Formación profesional,Soltero
60,0,1,0,545,1,999,0,-1.8,93.075,yes,2019-12-07,,,,,,,Formación profesional,Casado
19,0,0,1,371,2,999,0,-1.8,93.075,yes,2018-02-28,,,,,,,Primaria,Soltero
25,0,1,0,229,2,999,0,-1.8,93.075,yes,2016-01-13,,,,,,,Grado Universitario,Soltero
62,0,1,1,164,4,999,0,-1.8,93.075,no,2015-03-10,,,,,,,Grado Universitario,Casado
61,0,1,1,266,5,999,0,-1.8,93.075,yes,2019-11-09,,,,,,,Grado Universitario,Casado
37,0,1,0,201,1,999,0,-1.8,93.075,no,2015-02-21,,,,,,,Instituto,Soltero
50,0,1,1,413,3,999,0,-1.8,93.075,yes,2017-03-23,,,,,,,Grado Universitario,Casado
27,0,0,0,141,1,999,0,-1.8,93.075,no,2017-02-09,,,,,,,Grado Universitario,Soltero
26,0,1,0,116,4,999,0,-1.8,93.075,yes,2015-02-25,,,,,,,Instituto,Soltero
37,0,1,0,77,2,999,0,-1.8,93.075,no,2019-04-14,,,,,,,Instituto,Soltero
29,0,0,0,86,1,999,0,-1.8,93.075,no,2016-08-24,,,,,,,Instituto,Soltero
31,0,0,0,115,16,999,0,-1.8,93.075,no,2016-03-30,,,,,,,Grado Universitario,Soltero
28,0,1,0,65,2,999,0,-1.8,93.075,no,2016-06-24,,,,,,,Primaria,Soltero
30,0,1,0,143,1,999,1,-1.8,93.075,no,2019-09-15,,,,,,,Grado Universitario,Soltero
36,0,0,0,78,2,999,0,-1.8,93.075,no,2018-03-09,,,,,,,Instituto,Casado
85,0,1,0,117,2,999,0,-1.8,93.075,no,2018-07-11,,,,,,,Primaria,Casado
38,0,0,0,202,5,999,1,-1.8,93.075,yes,2018-11-05,,,,,,,Grado Universitario,Soltero
66,0,1,1,222,4,999,0,-1.8,93.075,no,2016-01-23,,,,,,,Formación profesional,Casado
33,0,1,0,44,3,999,0,-1.8,93.075,no,2015-02-20,,,,,,,Instituto,Soltero
71,0,1,1,89,12,999,0,-1.8,93.075,no,2015-10-30,,,,,,,Grado Universitario,Casado
27,0,0,0,54,1,999,0,-1.8,93.075,no,2015-12-07,,,,,,,Grado Universitario,Casado
36,0,0,0,98,1,999,0,-1.8,93.075,no,2019-05-06,,,,,,,Grado Universitario,Casado
28,0,0,0,218,1,999,0,-1.8,93.075,no,2019-03-31,,,,,,,Primaria,Soltero
28,0,0,0,107,1,999,0,-1.8,93.075,no,2015-01-07,,,,,,,Primaria,Soltero
64,0,0,0,227,3,999,0,-1.8,93.075,no,2018-05-07,,,,,,,Grado Universitario,Casado
27,0,1,0,148,1,999,0,-1.8,93.075,yes,2016-07-26,,,,,,,Grado Universitario,Soltero
55,0,0,0,88,1,999,1,-1.8,93.075,no,2019-05-21,,,,,,,Formación profesional,Divorciado
41,0,0,0,160,1,999,0,-1.8,93.075,no,2016-06-27,,,,,,,Instituto,Casado
38,0,0,0,62,1,999,0,-1.8,93.075,no,2018-05-08,,,,,,,Grado Universitario,Divorciado
23,0,1,0,122,1,999,0,-1.8,93.075,yes,2015-02-06,,,,,,,Grado Universitario,Soltero
27,0,1,0,151,3,999,0,-1.8,93.075,no,2015-01-23,,,,,,,Grado Universitario,Soltero
52,0,0,0,139,2,999,0,-1.8,93.075,no,2019-07-14,,,,,,,Primaria,Casado
85,0,0,0,165,3,999,0,-1.8,93.075,no,2017-02-13,,,,,,,Primaria,Casado
61,0,1,0,118,2,999,0,-1.8,93.075,no,2015-05-03,,,,,,,Grado Universitario,Divorciado
38,0,1,0,177,2,999,0,-1.8,93.075,yes,2018-10-18,,,,,,,Grado Universitario,Divorciado
61,0,0,0,50,2,999,0,-1.8,93.075,no,2017-09-26,,,,,,,Grado Universitario,Casado
23,0,1,0,56,2,999,0,-1.8,93.075,no,2016-01-31,,,,,,,Grado Universitario,Soltero
31,0,1,0,101,2,999,0,-1.8,93.075,no,2018-08-18,,,,,,,Grado Universitario,Soltero
51,0,1,0,89,2,999,0,-1.8,93.075,no,2015-08-22,,,,,,,Primaria,Casado
33,0,1,0,961,2,999,1,-1.8,93.075,yes,2019-04-21,,,,,,,Instituto,Soltero
30,0,1,0,169,8,999,0,-1.8,93.075,no,2015-07-31,,,,,,,Grado Universitario,Soltero
24,0,1,0,170,1,999,0,-1.8,93.075,no,2017-01-30,,,,,,,Grado Universitario,Soltero
31,0,1,0,211,1,999,0,-1.8,93.075,no,2016-02-08,,,,,,,Grado Universitario,Soltero
24,0,1,0,192,1,999,0,-1.8,93.075,no,2019-01-09,,,,,,,Grado Universitario,Soltero
33,0,0,0,179,1,999,0,-1.8,93.075,no,2017-05-14,,,,,,,Grado Universitario,Casado
35,0,1,1,358,1,999,0,-1.8,93.075,no,2019-02-16,,,,,,,Grado Universitario,Soltero
27,0,0,0,523,1,999,0,-1.8,93.075,yes,2017-05-12,,,,,,,Grado Universitario,Soltero
79,0,1,0,510,1,999,0,-1.8,93.075,yes,2015-03-13,,,,,,,Primaria,Casado
60,0,1,0,571,1,999,0,-1.8,93.075,yes,2018-01-01,,,,,,,Formación profesional,Casado
39,0,1,0,67,1,999,0,-1.8,93.075,no,2017-04-17,,,,,,,Formación profesional,Casado
60,0,1,0,968,1,5,2,-1.8,93.075,yes,2019-03-08,,,,,,,Formación profesional,Divorciado
31,0,1,0,701,1,5,1,-1.8,93.075,yes,2015-04-01,,,,,,,Grado Universitario,Soltero
39,0,1,0,381,1,999,1,-1.8,93.075,yes,2017-02-28,,,,,,,Formación profesional,Casado
28,0,0,0,571,1,999,0,-1.8,93.075,yes,2018-11-09,,,,,,,Instituto,Soltero
18,0,0,0,108,1,999,0,-1.8,93.075,no,2016-01-16,,,,,,,Primaria,Soltero
26,0,1,0,239,1,999,0,-1.8,93.075,yes,2016-05-06,,,,,,,Grado Universitario,Soltero
44,0,0,0,109,1,999,0,-1.8,93.075,no,2018-03-19,,,,,,,Grado Universitario,Casado
30,0,0,0,224,1,999,0,-1.8,93.075,yes,2018-04-15,,,,,,,Grado Universitario,Soltero
31,0,1,0,63,1,999,0,-1.8,93.075,no,2017-03-17,,,,,,,Grado Universitario,Soltero
53,0,0,0,494,1,2,1,-1.8,93.075,yes,2016-07-16,,,,,,,Grado Universitario,Soltero
46,0,0,0,243,1,999,0,-1.8,93.075,no,2018-05-26,,,,,,,Instituto,Casado
46,0,1,0,364,1,999,0,-1.8,93.075,no,2019-10-01,,,,,,,Grado Universitario,Casado
39,0,1,0,243,1,999,0,-1.8,93.075,no,2015-05-16,,,,,,,Instituto,Casado
31,0,0,0,353,1,999,0,-1.8,93.075,no,2015-02-10,,,,,,,Grado Universitario,Soltero
46,0,0,0,268,1,999,0,-1.8,93.075,no,2015-12-07,,,,,,,Instituto,Casado
21,0,0,0,264,1,999,0,-1.8,93.075,no,2016-01-08,,,,,,,Instituto,Soltero
40,0,0,1,499,1,999,0,-1.8,93.075,yes,2016-05-24,,,,,,,Grado Universitario,Casado
48,0,1,0,62,1,2,1,-1.8,93.075,no,2019-03-13,,,,,,,Grado Universitario,Casado
57,0,1,1,41,1,999,0,-1.8,93.075,no,2018-02-10,,,,,,,Grado Universitario,Casado
54,0,1,0,121,1,999,0,-1.8,93.075,no,2019-01-23,,,,,,,Grado Universitario,Casado
48,0,0,0,619,1,999,0,-1.8,93.075,yes,2018-01-18,,,,,,,Grado Universitario,Casado
49,0,1,0,387,1,999,0,-1.8,93.075,yes,2018-12-09,,,,,,,Grado Universitario,Casado
40,0,1,0,401,1,999,0,-1.8,93.075,no,2018-04-29,,,,,,,Instituto,Casado
33,0,1,0,239,1,999,0,-1.8,93.075,no,2019-03-27,,,,,,,Instituto,Casado
77,0,0,0,155,1,999,1,-1.8,93.075,no,2019-09-08,,,,,,,Primaria,Divorciado
53,0,0,0,152,1,999,0,-1.8,93.075,no,2018-02-03,,,,,,,Grado Universitario,Divorciado
48,0,1,0,871,1,999,0,-1.8,93.075,yes,2016-08-19,,,,,,,Grado Universitario,Casado
53,0,1,0,297,1,2,1,-1.8,93.075,yes,2017-01-28,,,,,,,Grado Universitario,Divorciado
24,0,1,0,413,1,999,0,-1.8,93.075,yes,2017-08-26,,,,,,,Formación profesional,Soltero
43,0,0,0,104,1,999,0,-1.8,93.075,no,2017-08-16,,,,,,,Grado Universitario,Casado
40,0,0,0,328,1,999,0,-1.8,93.075,yes,2016-08-05,,,,,,,Primaria,Casado
31,0,1,0,119,1,999,0,-1.8,93.075,no,2017-08-17,,,,,,,Instituto,Soltero
29,0,1,0,733,1,999,0,-1.8,93.075,yes,2015-09-15,,,,,,,Instituto,Soltero
40,0,1,0,335,1,999,0,-1.8,93.075,yes,2017-03-23,,,,,,,Grado Universitario,Divorciado
31,0,0,0,252,1,5,1,-1.8,93.075,yes,2019-02-25,,,,,,,Instituto,Soltero
40,0,0,0,815,1,999,0,-1.8,93.075,yes,2017-04-18,,,,,,,Grado Universitario,Casado
39,0,1,0,620,1,999,0,-1.8,93.075,yes,2016-03-01,,,,,,,Primaria,Casado
45,0,1,0,354,1,2,1,-1.8,93.075,yes,2018-04-13,,,,,,,Instituto,Soltero
30,0,0,0,222,1,999,0,-1.8,93.075,no,2016-01-26,,,,,,,Grado Universitario,Soltero
34,0,1,1,177,2,999,0,-1.8,93.075,yes,2017-08-08,,,,,,,Grado Universitario,Casado
30,0,0,0,368,1,999,0,-1.8,93.075,yes,2015-08-31,,,,,,,Grado Universitario,Soltero
53,0,0,1,126,1,999,0,-1.8,93.075,no,2018-06-12,,,,,,,Grado Universitario,Casado
54,0,0,0,381,1,999,0,-1.8,93.075,yes,2019-04-17,,,,,,,Instituto,Casado
40,0,0,0,187,10,999,0,-1.8,93.075,no,2015-11-26,,,,,,,Grado Universitario,Casado
30,0,0,0,200,1,999,0,-1.8,93.075,no,2019-05-06,,,,,,,Grado Universitario,Soltero
28,0,1,0,156,2,999,0,-1.8,93.075,no,2016-02-10,,,,,,,Primaria,Soltero
36,0,1,0,218,1,2,2,-1.8,93.075,yes,2018-08-05,,,,,,,Formación profesional,Soltero
33,0,1,0,900,2,999,2,-1.8,93.075,yes,2019-07-28,,,,,,,Instituto,Casado
23,0,1,0,132,1,999,0,-1.8,93.075,no,2019-01-28,,,,,,,Instituto,Soltero
32,0,1,0,394,1,999,0,-1.8,93.075,yes,2017-10-24,,,,,,,Grado Universitario,Casado
35,0,0,0,127,1,999,0,-1.8,93.075,no,2017-10-30,,,,,,,Grado Universitario,Casado
83,0,1,0,321,1,999,0,-1.8,93.075,no,2015-12-31,,,,,,,Primaria,Casado
59,0,1,0,381,1,999,1,-1.8,93.075,yes,2018-07-06,,,,,,,Primaria,Casado
34,0,0,0,279,1,999,0,-1.8,93.075,no,2017-07-24,,,,,,,Grado Universitario,Casado
30,0,0,0,202,1,999,0,-1.8,93.075,yes,2017-09-25,,,,,,,Grado Universitario,Soltero
38,0,1,0,779,2,999,0,-1.8,93.075,yes,2019-10-10,,,,,,,Formación profesional,Casado
27,0,1,0,246,2,999,0,-1.8,93.075,yes,2018-04-24,,,,,,,Grado Universitario,Soltero
35,0,1,0,878,1,999,0,-1.8,93.075,no,2018-05-03,,,,,,,Grado Universitario,Casado
44,0,1,1,504,2,999,0,-1.8,93.075,yes,2018-11-21,,,,,,,Grado Universitario,Casado
20,0,1,0,195,2,999,0,-1.8,93.075,no,2015-11-11,,,,,,,Instituto,Soltero
81,0,1,0,99,2,999,0,-1.8,93.075,no,2016-03-08,,,,,,,Formación profesional,Casado
71,0,1,0,78,2,5,1,-1.8,93.075,no,2018-04-27,,,,,,,Grado Universitario,Casado
35,0,1,1,58,1,999,1,-1.8,93.075,no,2018-09-08,,,,,,,Grado Universitario,Soltero
31,0,1,0,160,1,999,0,-1.8,93.075,no,2019-05-27,,,,,,,Formación profesional,Casado
35,0,0,0,337,2,5,1,-1.8,93.075,yes,2019-12-06,,,,,,,Formación profesional,Casado
51,0,1,1,200,1,999,0,-1.8,93.075,yes,2018-12-30,,,,,,,Formación profesional,Casado
51,0,1,0,115,1,999,0,-1.8,93.075,no,2017-06-20,,,,,,,Formación profesional,Casado
51,0,1,0,341,1,999,0,-1.8,93.075,yes,2015-09-22,,,,,,,Formación profesional,Casado
51,0,1,0,687,1,0,1,-1.8,93.075,yes,2018-06-28,,,,,,,Formación profesional,Casado
27,0,1,0,193,1,999,1,-1.8,93.075,no,2015-07-13,,,,,,,Grado Universitario,Soltero
81,0,0,0,135,1,999,0,-1.8,93.075,no,2018-08-07,,,,,,,Formación profesional,Casado
36,0,1,1,266,2,2,2,-1.8,93.075,yes,2016-07-23,,,,,,,Formación profesional,Casado
33,0,1,0,524,2,999,0,-1.8,93.075,no,2018-04-10,,,,,,,Instituto,Casado
39,0,0,0,225,1,2,1,-1.8,93.075,yes,2016-03-03,,,,,,,Formación profesional,Casado
34,0,1,0,258,2,999,0,-1.8,93.075,no,2016-01-08,,,,,,,Formación profesional,Casado
25,0,1,1,104,1,999,1,-1.8,93.075,no,2016-10-16,,,,,,,Formación profesional,Soltero
40,0,1,0,124,1,999,1,-1.8,93.075,no,2017-07-16,,,,,,,Instituto,Casado
42,0,1,0,344,1,999,0,-1.8,93.075,yes,2016-06-16,,,,,,,Instituto,Casado
48,0,1,0,400,1,999,1,-1.8,93.075,yes,2016-06-26,,,,,,,Instituto,Divorciado
24,0,1,0,103,3,999,0,-1.8,93.075,no,2017-03-30,,,,,,,Grado Universitario,Soltero
48,0,1,0,132,1,999,0,-1.8,93.075,no,2019-07-17,,,,,,,Grado Universitario,Divorciado
56,0,1,0,141,1,999,0,-1.8,93.075,no,2016-02-28,,,,,,,Grado Universitario,Casado
56,0,1,0,207,1,999,0,-1.8,93.075,no,2016-12-15,,,,,,,Grado Universitario,Casado
56,0,0,0,284,1,999,1,-1.8,93.075,no,2019-03-06,,,,,,,Grado Universitario,Casado
29,0,0,0,800,1,999,0,-1.8,93.075,yes,2016-07-15,,,,,,,Grado Universitario,Soltero
56,0,0,0,204,1,999,0,-1.8,93.075,no,2015-08-11,,,,,,,Grado Universitario,Casado
56,0,0,0,85,1,999,0,-1.8,93.075,no,2017-01-15,,,,,,,Grado Universitario,Casado
56,0,1,0,472,1,999,0,-1.8,93.075,no,2015-11-08,,,,,,,Grado Universitario,Casado
56,0,0,0,99,1,999,0,-1.8,93.075,no,2016-05-13,,,,,,,Grado Universitario,Casado
53,0,0,1,586,2,999,0,-1.8,93.075,no,2015-10-10,,,,,,,Grado Universitario,Soltero
30,0,1,0,316,1,999,1,-1.8,93.075,yes,2016-01-07,,,,,,,Grado Universitario,Casado
37,0,1,0,270,2,999,1,-1.8,93.075,no,2019-12-16,,,,,,,Grado Universitario,Soltero
30,0,1,0,461,1,999,0,-1.8,93.075,yes,2016-05-19,,,,,,,Grado Universitario,Casado
27,0,1,0,127,2,999,0,-1.8,93.075,no,2017-06-28,,,,,,,Instituto,Soltero
25,0,1,0,113,1,999,0,-1.8,93.075,no,2018-06-03,,,,,,,Grado Universitario,Soltero
51,0,1,0,526,2,999,1,-1.8,93.075,yes,2017-09-09,,,,,,,Grado Universitario,Casado
28,0,1,0,315,1,2,1,-1.8,93.075,yes,2016-07-10,,,,,,,Primaria,Soltero
29,0,1,0,130,2,999,0,-1.8,93.075,no,2019-04-19,,,,,,,Formación profesional,Soltero
49,0,0,0,97,1,999,0,-1.8,93.075,no,2019-11-05,,,,,,,Grado Universitario,Casado
39,0,1,0,423,2,999,0,-1.8,93.075,yes,2016-01-13,,,,,,,Formación profesional,Casado
54,0,1,0,311,1,999,0,-1.8,93.075,no,2017-03-31,,,,,,,Grado Universitario,Casado
43,0,0,0,64,1,999,0,-1.8,93.075,no,2017-09-16,,,,,,,Grado Universitario,Soltero
46,0,0,0,146,1,999,0,-1.8,93.075,no,2018-08-17,,,,,,,Instituto,Casado
60,0,1,1,482,2,999,0,-1.8,93.075,yes,2019-08-17,,,,,,,Instituto,Casado
47,0,0,0,439,2,999,0,-1.8,93.075,yes,2018-01-20,,,,,,,Instituto,Casado
36,0,0,0,171,1,999,0,-1.8,93.075,no,2016-07-09,,,,,,,Primaria,Casado
63,0,0,0,198,1,999,1,-1.8,93.075,no,2018-07-24,,,,,,,Instituto,Casado
28,0,1,1,76,1,999,0,-1.8,93.075,no,2019-02-21,,,,,,,Grado Universitario,Soltero
46,0,0,0,278,1,999,0,-1.8,93.075,yes,2017-09-17,,,,,,,Primaria,Casado
28,0,1,0,249,1,999,0,-1.8,93.075,no,2018-12-12,,,,,,,Grado Universitario,Soltero
28,0,1,1,68,1,2,1,-1.8,93.075,no,2016-12-27,,,,,,,Grado Universitario,Soltero
48,0,1,1,269,1,999,1,-1.8,93.075,yes,2019-02-24,,,,,,,Formación profesional,Casado
49,0,0,0,532,1,999,0,-1.8,93.075,yes,2017-08-03,,,,,,,Grado Universitario,Divorciado
30,0,1,1,1373,2,999,0,-1.8,93.075,yes,2018-09-28,,,,,,,Grado Universitario,Casado
21,0,0,0,97,2,999,0,-1.8,93.075,no,2015-05-15,,,,,,,Instituto,Soltero
31,0,1,1,102,1,999,0,-1.8,93.075,no,2017-10-22,,,,,,,Grado Universitario,Soltero
37,0,1,0,48,1,999,0,-1.8,93.075,no,2018-10-04,,,,,,,Grado Universitario,Soltero
48,0,1,0,242,1,2,1,-1.8,93.075,yes,2015-09-23,,,,,,,Primaria,Soltero
58,0,0,0,430,1,999,0,-1.8,93.075,yes,2018-04-19,,,,,,,Formación profesional,Divorciado
48,0,1,0,228,1,999,1,-1.8,93.075,no,2019-04-14,,,,,,,Primaria,Soltero
36,0,1,0,483,1,0,1,-1.8,93.075,yes,2019-12-06,,,,,,,Grado Universitario,Casado
39,0,0,0,156,3,999,0,-1.8,93.075,no,2016-10-17,,,,,,,Formación profesional,Casado
34,0,0,0,130,1,999,0,-1.8,93.075,no,2016-11-18,,,,,,,Formación profesional,Soltero
29,0,0,0,96,2,2,1,-1.8,93.075,no,2019-09-23,,,,,,,Formación profesional,Soltero
33,0,0,0,452,1,999,0,-1.8,93.075,yes,2018-07-23,,,,,,,Primaria,Soltero
35,0,1,0,285,1,999,0,-1.8,93.075,no,2015-03-01,,,,,,,Instituto,Divorciado
24,0,1,0,209,1,999,0,-1.8,93.075,no,2017-08-23,,,,,,,Instituto,Soltero
30,0,0,0,69,1,999,0,-1.8,93.075,no,2015-11-02,,,,,,,Grado Universitario,Soltero
33,0,1,0,352,1,999,0,-1.8,93.075,yes,2019-09-24,,,,,,,Primaria,Soltero
48,0,0,0,27,1,999,2,-1.8,93.075,no,2019-04-07,,,,,,,Grado Universitario,Casado
55,0,0,0,260,1,999,0,-1.8,93.075,yes,2019-12-07,,,,,,,Grado Universitario,Divorciado
